id,category,breed_name,origin,temperament,coat_care,ideal_weight_guide,key_strengths,potential_health_risks
cat-049,Cats,Bengal Longhair,オーストラリアとオセアニアは、現代の選抜育種プログラムによって開発されました。,活動的で、知的で、遊び心があり、登るエリア、パズルのおもちゃ、日常の交流から恩恵を受けることがよくあります。,ロングコート。マットや毛玉を最小限に抑えるために、敏感な部分に注意しながら頻繁にブラッシングする必要があります。,大型：約 5 ～ 9 kg (11 ～ 20 ポンド)、オスの方が重いことがよくあります。,高い知能と好奇心で、インタラクティブな遊び、クリッカートレーニング、環境エンリッチメントをサポートします。,構造によっては、呼吸器、目、皮膚、関節の問題が発生する可能性があります。定期的な獣医師のケアが重要です。
cat-050,Cats,Chausie,米国、飼い猫と地域の血統からの品種改良によって開発されました。,穏やかで順応性があり、典型的な猫の独立性を保ちながら、通常は介護者と強い絆を形成します。,巻き毛またはまばらな被毛。個人に応じて、優しく定期的なグルーミングと時々の入浴が必要な場合があります。,S: 性別と体格によって異なりますが、約 2 ～ 4 kg (4.5 ～ 9 ポンド)。,穏やかな交友関係と扱いやすい家庭環境があり、介護者との緊密な絆が生まれる可能性が高い。,腎臓病、尿路疾患、肥満、歯科疾患は、飼い猫にとって潜在的な懸念事項です。
cat-051,Cats,Colorpoint Shorthair,確立された飼い猫の個体数と正式な品種プログラムに基づいて開発された英国。,自信と好奇心旺盛で、活発な性格で豊かな環境を好みます。,抜け毛が少ないコート。グルーミングの必要性は人によって異なりますが、定期的なブラッシングは抜け毛を取り除き、皮膚の健康をサポートします。,中型: 性別と体格によって異なりますが、約 3 ～ 5 kg (6.5 ～ 11 ポンド)。,敏捷性、遊び心、環境への意識の高さが特徴で、インタラクティブなペットを楽しむ飼い主にとって魅力的です。,品種に関連した心臓、腎臓、または骨格の障害が発生する可能性があります。遺伝子スクリーニングと定期的な獣医検査が役立ちます。
cat-052,Cats,Donskoy,フランスと西ヨーロッパは、地域の猫の個体群と現代の品種改良によって発展しました。,愛情深く、好奇心旺盛で社交的で、インタラクティブな遊びや人々との密接な接触を楽しむことがよくあります。,ショートコート。通常は毎週のブラッシングで十分ですが、季節の換毛期には特別なグルーミングを行ってください。,中型～大型: 性別と体格によって異なりますが、約 4 ～ 7 kg (9 ～ 15 ポンド)。,適応性、仲間意識、そして強力なインタラクティブな遊びの意欲。多くの場合、豊かな屋内生活に適しています。,肥大型心筋症、歯科疾患、肥満、品種に関連した遺伝性疾患が発生する可能性があります。
cat-053,Cats,German Longhair,アジアでは、地域のイエネコ個体群にルーツがあり、その後正式な品種が開発されました。,独立心がありながらもフレンドリーで、バランスのとれた気質を持ち、適度な活動ニーズを持つ仲間を求める家庭に適しています。,ミディアム丈のコート。週に数回ブラッシングして抜け毛を減らし、もつれを防ぎます。,大型：約 5 ～ 9 kg (11 ～ 20 ポンド)、オスの方が重いことがよくあります。,特徴的な外観、愛情深い交友関係、そして一般的に家庭生活への適応力が良好です。,多発性嚢胞腎、心臓病、歯の問題、肥満などが懸念される場合があります。
cat-054,Cats,Khao Manee,スカンジナビアは、寒冷地に適応した丈夫な現地のイエネコから発展しました。,活動的で、知的で、遊び心があり、登るエリア、パズルのおもちゃ、日常の交流から恩恵を受けることがよくあります。,ロングコート。マットや毛玉を最小限に抑えるために、敏感な部分に注意しながら頻繁にブラッシングする必要があります。,S: 性別と体格によって異なりますが、約 2 ～ 4 kg (4.5 ～ 9 ポンド)。,高い知能と好奇心で、インタラクティブな遊び、クリッカートレーニング、環境エンリッチメントをサポートします。,構造によっては、呼吸器、目、皮膚、関節の問題が発生する可能性があります。定期的な獣医師のケアが重要です。
cat-055,Cats,Kinkalow,中東と北アフリカは、長年にわたって地域猫の個体数と品種開発が確立されてきた地域です。,穏やかで順応性があり、典型的な猫の独立性を保ちながら、通常は介護者と強い絆を形成します。,巻き毛またはまばらな被毛。個人に応じて、優しく定期的なグルーミングと時々の入浴が必要な場合があります。,中型: 性別と体格によって異なりますが、約 3 ～ 5 kg (6.5 ～ 11 ポンド)。,穏やかな交友関係と扱いやすい家庭環境があり、介護者との緊密な絆が生まれる可能性が高い。,腎臓病、尿路疾患、肥満、歯科疾患は、飼い猫にとって潜在的な懸念事項です。
cat-056,Cats,Lykoi,オーストラリアとオセアニアは、現代の選抜育種プログラムによって開発されました。,自信と好奇心旺盛で、活発な性格で豊かな環境を好みます。,抜け毛が少ないコート。グルーミングの必要性は人によって異なりますが、定期的なブラッシングは抜け毛を取り除き、皮膚の健康をサポートします。,中型～大型: 性別と体格に応じて約 4 ～ 7 kg (9 ～ 15 ポンド)。,敏捷性、遊び心、環境への意識の高さが特徴で、インタラクティブなペットを楽しむ飼い主にとって魅力的です。,品種に関連した心臓、腎臓、または骨格の障害が発生する可能性があります。遺伝子スクリーニングと定期的な獣医検査が役立ちます。
cat-057,Cats,Minskin,米国、飼い猫と地域の血統からの品種改良によって開発されました。,愛情深く、好奇心旺盛で社交的で、インタラクティブな遊びや人々との密接な接触を楽しむことがよくあります。,ショートコート。通常は毎週のブラッシングで十分ですが、季節の換毛期には特別なグルーミングを行ってください。,大型：約 5 ～ 9 kg (11 ～ 20 ポンド)、オスの方が重いことがよくあります。,適応性、仲間意識、そして強力なインタラクティブな遊びの意欲。多くの場合、豊かな屋内生活に適しています。,肥大型心筋症、歯科疾患、肥満、品種に関連した遺伝性疾患が発生する可能性があります。
cat-058,Cats,Napoleon,確立された飼い猫の個体数と正式な品種プログラムに基づいて開発された英国。,独立心がありながらもフレンドリーで、バランスのとれた気質を持ち、適度な活動ニーズを持つ仲間を求める家庭に適しています。,ミディアム丈のコート。週に数回ブラッシングして抜け毛を減らし、もつれを防ぎます。,S: 性別と体格によって異なりますが、約 2 ～ 4 kg (4.5 ～ 9 ポンド)。,特徴的な外観、愛情深い交友関係、そして一般的に家庭生活への適応力が良好です。,多発性嚢胞腎、心臓病、歯の問題、肥満などが懸念される場合があります。
cat-059,Cats,RagaMuffin,フランスと西ヨーロッパは、地域の猫の個体群と現代の品種改良によって発展しました。,活動的で、知的で、遊び心があり、登るエリア、パズルのおもちゃ、日常の交流から恩恵を受けることがよくあります。,ロングコート。マットや毛玉を最小限に抑えるために、敏感な部分に注意しながら頻繁にブラッシングする必要があります。,中型: 性別と体格によって異なりますが、約 3 ～ 5 kg (6.5 ～ 11 ポンド)。,高い知能と好奇心で、インタラクティブな遊び、クリッカートレーニング、環境エンリッチメントをサポートします。,構造によっては、呼吸器、目、皮膚、関節の問題が発生する可能性があります。定期的な獣医師のケアが重要です。
cat-060,Cats,Serengeti,アジアでは、地域のイエネコ個体群にルーツがあり、その後正式な品種が開発されました。,穏やかで順応性があり、典型的な猫の独立性を保ちながら、通常は介護者と強い絆を形成します。,巻き毛またはまばらな被毛。個人に応じて、優しく定期的なグルーミングと時々の入浴が必要な場合があります。,中型～大型: 性別と体格に応じて約 4 ～ 7 kg (9 ～ 15 ポンド)。,穏やかな交友関係と扱いやすい家庭環境があり、介護者との緊密な絆が生まれる可能性が高い。,腎臓病、尿路疾患、肥満、歯科疾患は、飼い猫にとって潜在的な懸念事項です。
cat-061,Cats,Sokoke,スカンジナビアは、寒冷地に適応した丈夫なイエネコから発展しました。,自信と好奇心旺盛で、活発な性格で豊かな環境を好みます。,抜け毛が少ないコート。グルーミングの必要性は人によって異なりますが、定期的なブラッシングは抜け毛を取り除き、皮膚の健康をサポートします。,大型：約 5 ～ 9 kg (11 ～ 20 ポンド)、オスの方が重いことがよくあります。,敏捷性、遊び心、環境への意識の高さが特徴で、インタラクティブなペットを楽しむ飼い主にとって魅力的です。,品種に関連した心臓、腎臓、または骨格の障害が発生する可能性があります。遺伝子スクリーニングと定期的な獣医検査が役立ちます。
cat-062,Cats,Thai Cat,中東と北アフリカは、長年にわたって地域猫の個体数と品種開発が確立されてきた地域です。,愛情深く、好奇心旺盛で社交的で、インタラクティブな遊びや人々との密接な接触を楽しむことがよくあります。,ショートコート。通常は毎週のブラッシングで十分ですが、季節の換毛期には特別なグルーミングを行ってください。,S: 性別と体格によって異なりますが、約 2 ～ 4 kg (4.5 ～ 9 ポンド)。,適応性、仲間意識、そして強力なインタラクティブな遊びの意欲。多くの場合、豊かな屋内生活に適しています。,肥大型心筋症、歯科疾患、肥満、品種に関連した遺伝性疾患が発生する可能性があります。
cat-063,Cats,Ukrainian Levkoy,オーストラリアとオセアニアは、現代の選抜育種プログラムによって開発されました。,独立心がありながらもフレンドリーで、バランスのとれた気質を持ち、適度な活動ニーズを持つ仲間を求める家庭に適しています。,ミディアム丈のコート。週に数回ブラッシングして抜け毛を減らし、もつれを防ぎます。,中型: 性別と体格によって異なりますが、約 3 ～ 5 kg (6.5 ～ 11 ポンド)。,特徴的な外観、愛情深い交友関係、そして一般的に家庭生活への適応力が良好です。,多発性嚢胞腎、心臓病、歯の問題、肥満などが懸念される場合があります。
cat-064,Cats,York Chocolate,米国、飼い猫と地域の血統からの品種改良によって開発されました。,活動的で、知的で、遊び心があり、登るエリア、パズルのおもちゃ、日常の交流から恩恵を受けることがよくあります。,ロングコート。マットや毛玉を最小限に抑えるために、デリケートな部分に注意しながら頻繁にブラッシングする必要があります。,中型～大型: 性別と体格によって異なりますが、約 4 ～ 7 kg (9 ～ 15 ポンド)。,高い知能と好奇心で、インタラクティブな遊び、クリッカートレーニング、環境エンリッチメントをサポートします。,構造によっては、呼吸器、目、皮膚、関節の問題が発生する可能性があります。定期的な獣医師のケアが重要です。
cat-065,Cats,Asian Semi-longhair,確立された飼い猫の個体数と正式な品種プログラムに基づいて開発された英国。,穏やかで順応性があり、典型的な猫の独立性を保ちながら、通常は介護者と強い絆を形成します。,巻き毛またはまばらな被毛。個人に応じて、優しく定期的なグルーミングと時々の入浴が必要な場合があります。,大型：約 5 ～ 9 kg (11 ～ 20 ポンド)、オスの方が重いことがよくあります。,穏やかな交友関係と扱いやすい家庭環境があり、介護者との緊密な絆が生まれる可能性が高い。,腎臓病、尿路疾患、肥満、歯科疾患は、飼い猫にとって潜在的な懸念事項です。
cat-066,Cats,California Spangled,フランスと西ヨーロッパは、地域の猫の個体群と現代の品種改良によって発展しました。,自信と好奇心旺盛で、活発な性格で豊かな環境を好みます。,抜け毛が少ないコート。グルーミングの必要性は人によって異なりますが、定期的なブラッシングは抜け毛を取り除き、皮膚の健康をサポートします。,S: 性別と体格によって異なりますが、約 2 ～ 4 kg (4.5 ～ 9 ポンド)。,敏捷性、遊び心、環境への意識の高さが特徴で、インタラクティブなペットを楽しむ飼い主にとって魅力的です。,品種に関連した心臓、腎臓、または骨格の障害が発生する可能性があります。遺伝子スクリーニングと定期的な獣医検査が役立ちます。
cat-067,Cats,Javanese,アジアでは、地域のイエネコ個体群にルーツがあり、その後正式な品種が開発されました。,愛情深く、好奇心旺盛で社交的で、インタラクティブな遊びや人々との密接な接触を楽しむことがよくあります。,ショートコート。通常は毎週のブラッシングで十分ですが、季節の換毛期には特別なグルーミングを行ってください。,中型: 性別と体格によって異なりますが、約 3 ～ 5 kg (6.5 ～ 11 ポンド)。,適応性、仲間意識、そして強力なインタラクティブな遊びの意欲。多くの場合、豊かな屋内生活に適しています。,肥大型心筋症、歯科疾患、肥満、品種に関連した遺伝性疾患が発生する可能性があります。
cat-068,Cats,Mekong Bobtail,スカンジナビアは、寒冷地に適応した丈夫なイエネコから発展しました。,独立心がありながらもフレンドリーで、バランスのとれた気質を持ち、適度な活動ニーズを持つ仲間を求める家庭に適しています。,ミディアム丈のコート。週に数回ブラッシングして抜け毛を減らし、もつれを防ぎます。,中型～大型: 性別と体格によって異なりますが、約 4 ～ 7 kg (9 ～ 15 ポンド)。,特徴的な外観、愛情深い交友関係、そして一般的に家庭生活への適応力が良好です。,多発性嚢胞腎、心臓病、歯の問題、肥満などが懸念される場合があります。
cat-069,Cats,Oriental Longhair,中東と北アフリカは、長年にわたって地域猫の個体数と品種開発が確立されてきた地域です。,活動的で、知的で、遊び心があり、登るエリア、パズルのおもちゃ、日常の交流から恩恵を受けることがよくあります。,ロングコート。マットや毛玉を最小限に抑えるために、敏感な部分に注意しながら頻繁にブラッシングする必要があります。,大型：約 5 ～ 9 kg (11 ～ 20 ポンド)、オスの方が重いことがよくあります。,高い知能と好奇心で、インタラクティブな遊び、クリッカートレーニング、環境エンリッチメントをサポートします。,構造によっては、呼吸器、目、皮膚、関節の問題が発生する可能性があります。定期的な獣医師のケアが重要です。
cat-070,Cats,Highlander,オーストラリアとオセアニアは、現代の選抜育種プログラムによって開発されました。,穏やかで順応性があり、典型的な猫の独立性を保ちながら、通常は介護者と強い絆を形成します。,巻き毛またはまばらな被毛。個人に応じて、優しく定期的なグルーミングと時々の入浴が必要な場合があります。,S: 性別と体格によって異なりますが、約 2 ～ 4 kg (4.5 ～ 9 ポンド)。,穏やかな交友関係と扱いやすい家庭環境があり、介護者との緊密な絆が生まれる可能性が高い。,腎臓病、尿路疾患、肥満、歯科疾患は、飼い猫にとって潜在的な懸念事項です。
cat-071,Cats,Aphrodite Giant,米国、飼い猫と地域の血統からの品種改良によって開発されました。,自信と好奇心旺盛で、活発な性格で豊かな環境を好みます。,抜け毛が少ないコート。グルーミングの必要性は人によって異なりますが、定期的なブラッシングは抜け毛を取り除き、皮膚の健康をサポートします。,中型: 性別と体格によって異なりますが、約 3 ～ 5 kg (6.5 ～ 11 ポンド)。,敏捷性、遊び心、環境への意識の高さが特徴で、インタラクティブなペットを楽しむ飼い主にとって魅力的です。,品種に関連した心臓、腎臓、または骨格の障害が発生する可能性があります。遺伝子スクリーニングと定期的な獣医検査が役立ちます。
bird-019,Birds,Alexandrine Parakeet,オーストラリア、森林、草原、または海岸の生息地に自生し、一般に鳥類の養殖で飼育されています。,社交的で、知的で、対話的であり、しばしば介護者と強い絆を形成します。日々の充実と適切な社会的接触が必要です。,羽毛の手入れは、主に定期的な羽繕い、入浴や霧吹きによって自分で行うことができます。安全に入浴できる機会を提供します。,小型: 性別と亜種に応じて、通常 15 ～ 40 g。,知性、社会的交流、発声学習、適切に強化された場合の魅力的な自然な行動。,適切な食事、衛生状態、栄養補給がなければ、呼吸器疾患、栄養不足、羽引き、肥満が発生する可能性があります。
bird-020,Birds,Australian King Parrot,南アメリカ、熱帯林またはサバンナに生息し、鳥類の養殖で人気があります。,活発で警戒心が強く、活発な性格で好奇心旺盛。飛行スペース、おもちゃ、さまざまな充実の恩恵を受けます。,滑らかでコンパクトなフェザリング。定期的な入浴ときれいな水へのアクセスが羽毛の状態をサポートします。,小型から中型: 性別と亜種に応じて、通常 40 ～ 150 g。,カラフルな羽、活発な行動、観察種や伴侶種としての強い魅力。,ビタミンとミネラルのアンバランス、慢性呼吸器疾患、行動的ストレスは、飼育下での潜在的な懸念事項となります。
bird-021,Birds,Bourke’s Parakeet,アフリカの森林、サバンナ、または森林の生息地に生息し、独特の鳴き声や社会的行動で知られています。,一般的に社交的で声が大きく、種特有の群れ行動をとります。刺激的な環境と注意深い日常生活が必要です。,羽毛には定期的な手入れと環境衛生が必要です。発達中のピンフェザーを過度に扱わないでください。,中型: 性別と亜種に応じて、通常 150 ～ 400 g。,強い群れの絆、活発な性格、忍耐強く訓練することで日課や簡単な行動を学ぶ能力。,オウム病、肥満、肝疾患、羽毛障害が発生する可能性があります。検疫と鳥獣医師によるケアが重要です。
bird-022,Birds,Brown-headed Parrot,アジア、森林、草原、都市環境に自生し、鳥類の養殖や観賞用の飼育に代表される。,明るく観察力があり、音や行動をすぐに覚えます。安全な住居、精神的刺激、種に適した交友関係が必要です。,特殊な羽毛を持つ種には、羽毛の健康を維持するために湿気の多い環境と定期的な水浴びの機会が必要な場合があります。,大型: 性別と亜種に応じて、通常 400 ～ 900 g。,独特の鳴き声、外観、自然な行動により、経験豊富な飼育者にとってはやりがいのある種となっています。,特に飼育環境が悪い場合、呼吸器感染症、栄養疾患、ストレスに関連した羽毛の損傷が発生する可能性があります。
bird-023,Birds,Cape Parrot,ヨーロッパの温帯生息地に生息し、鳴き鳥、狩猟鳥、またはコンパニオン種として一般に認識されています。,個人に応じて、穏やかなものから中程度に活動的なものまでありますが、予測可能なケア、豊かさ、自然な行動の機会から恩恵を受けます。,一般に羽毛のメンテナンスはあまり必要ありませんが、清潔な住居と適切な入浴の機会が重要です。,"非常に大きい: 性別と亜種によって異なりますが、多くの場合 900 ～ 1,500 g 以上です。",栄養、栄養、社会的ニーズが注意深く満たされた場合、適切な飼育環境への適応力。,捕獲された鳥は、食事、空気の質、または運動が不十分な場合、肥満、脂肪肝疾患、呼吸器疾患に直面する可能性があります。
bird-024,Birds,Crimson Rosella,太平洋の島々およびオーストラリア。島の森林または沿岸生態系に適応しています。,社交的で、知的で、対話的であり、しばしば介護者と強い絆を形成します。日々の充実と適切な社会的接触が必要です。,羽毛の手入れは、主に定期的な羽繕い、入浴や霧吹きによって自分で行うことができます。安全に入浴できる機会を提供します。,小型: 性別と亜種に応じて、通常 15 ～ 40 g。,知性、社会的交流、発声学習、適切に強化された場合の魅力的な自然な行動。,適切な食事、衛生状態、栄養補給がなければ、呼吸器疾患、栄養不足、羽引き、肥満が発生する可能性があります。
bird-025,Birds,Dusky Lory,オーストラリア、森林、草原、または海岸の生息地に自生し、一般に鳥類の養殖で飼育されています。,活発で警戒心が強く、活発な性格で好奇心旺盛。飛行スペース、おもちゃ、さまざまな充実の恩恵を受けます。,滑らかでコンパクトなフェザリング。定期的な入浴ときれいな水へのアクセスが羽毛の状態をサポートします。,小型から中型: 性別と亜種に応じて、通常 40 ～ 150 g。,カラフルな羽、活発な行動、観察種や伴侶種としての強い魅力。,ビタミンとミネラルのアンバランス、慢性呼吸器疾患、行動的ストレスは、飼育下での潜在的な懸念事項となります。
bird-026,Birds,Galah,南アメリカ、熱帯林またはサバンナに生息し、鳥類の養殖で人気があります。,一般的に社交的で声が大きく、種特有の群れ行動をとります。刺激的な環境と注意深い日常生活が必要です。,羽毛には定期的な手入れと環境衛生が必要です。発達中のピンフェザーを過度に扱わないでください。,中型: 性別と亜種に応じて、通常 150 ～ 400 g。,強い群れの絆、活発な性格、忍耐強く訓練することで日課や簡単な行動を学ぶ能力。,オウム病、肥満、肝疾患、羽毛障害が発生する可能性があります。検疫と鳥獣医師によるケアが重要です。
bird-027,Birds,Golden Conure,アフリカの森林、サバンナ、または森林の生息地に生息し、独特の鳴き声や社会的行動で知られています。,明るく観察力があり、音や行動をすぐに覚えます。安全な住居、精神的刺激、種に適した交友関係が必要です。,特殊な羽毛を持つ種には、羽毛の健康を維持するために湿気の多い環境と定期的な水浴びの機会が必要な場合があります。,大型: 性別と亜種に応じて、通常 400 ～ 900 g。,独特の鳴き声、外観、自然な行動により、経験豊富な飼育者にとってはやりがいのある種となっています。,特に飼育環境が悪い場合、呼吸器感染症、栄養疾患、ストレスに関連した羽毛の損傷が発生する可能性があります。
bird-028,Birds,Goffin’s Cockatoo,アジア、森林、草原、都市環境に自生し、鳥類の養殖や観賞用の飼育に代表される。,個人に応じて、穏やかなものから中程度に活動的なものまでありますが、予測可能なケア、豊かさ、自然な行動の機会から恩恵を受けます。,一般に羽毛のメンテナンスはあまり必要ありませんが、清潔な住居と適切な入浴の機会が重要です。,"非常に大きい: 性別と亜種によって異なりますが、多くの場合 900 ～ 1,500 g 以上です。",栄養、栄養、社会的ニーズが注意深く満たされた場合、適切な飼育環境への適応力。,捕獲された鳥は、食事、空気の質、または運動が不十分な場合、肥満、脂肪肝疾患、呼吸器疾患に直面する可能性があります。
bird-029,Birds,Great Green Macaw,ヨーロッパの温帯生息地に生息し、鳴き鳥、狩猟鳥、またはコンパニオン種として一般に認識されています。,社交的で、知的で、対話的であり、しばしば介護者と強い絆を形成します。日々の充実と適切な社会的接触が必要です。,羽毛の手入れは、主に定期的な羽繕い、入浴や霧吹きによって自分で行うことができます。安全に入浴できる機会を提供します。,小型: 性別と亜種に応じて、通常 15 ～ 40 g。,知性、社会的交流、発声学習、適切に強化された場合の魅力的な自然な行動。,適切な食事、衛生状態、栄養補給がなければ、呼吸器疾患、栄養不足、羽引き、肥満が発生する可能性があります。
bird-030,Birds,Green-winged Macaw,太平洋の島々およびオーストラリア。島の森林または沿岸生態系に適応しています。,活発で警戒心が強く、活発な性格で好奇心旺盛。飛行スペース、おもちゃ、さまざまな充実の恩恵を受けます。,滑らかでコンパクトなフェザリング。定期的な入浴ときれいな水へのアクセスが羽毛の状態をサポートします。,小型から中型: 性別と亜種に応じて、通常 40 ～ 150 g。,カラフルな羽、活発な行動、観察種や伴侶種としての強い魅力。,ビタミンとミネラルのアンバランス、慢性呼吸器疾患、行動的ストレスは、飼育下での潜在的な懸念事項となります。
bird-031,Birds,Jenday Conure,オーストラリア、森林、草原、または海岸の生息地に自生し、一般に鳥類の養殖で飼育されています。,一般的に社交的で声が大きく、種特有の群れ行動をとります。刺激的な環境と注意深い日常生活が必要です。,羽毛には定期的な手入れと環境衛生が必要です。発達中のピンフェザーを過度に扱わないでください。,中型: 性別と亜種に応じて、通常 150 ～ 400 g。,強い群れの絆、活発な性格、忍耐強く訓練することで日課や簡単な行動を学ぶ能力。,オウム病、肥満、肝疾患、羽毛障害が発生する可能性があります。検疫と鳥獣医師によるケアが重要です。
bird-032,Birds,Kakapo,南アメリカ、熱帯林またはサバンナに生息し、鳥類の養殖で人気があります。,明るく観察力があり、音や行動をすぐに覚えます。安全な住居、精神的刺激、種に適した交友関係が必要です。,特殊な羽毛を持つ種には、羽毛の健康を維持するために湿気の多い環境と定期的な水浴びの機会が必要な場合があります。,大型: 性別と亜種に応じて、通常 400 ～ 900 g。,独特の鳴き声、外観、自然な行動により、経験豊富な飼育者にとってはやりがいのある種となっています。,特に飼育環境が悪い場合、呼吸器感染症、栄養疾患、ストレスに関連した羽毛の損傷が発生する可能性があります。
bird-033,Birds,Kea,アフリカの森林、サバンナ、または森林の生息地に生息し、独特の鳴き声や社会的行動で知られています。,個人に応じて、穏やかなものから中程度に活動的なものまでありますが、予測可能なケア、豊かさ、自然な行動の機会から恩恵を受けます。,一般に羽毛のメンテナンスはあまり必要ありませんが、清潔な住居と適切な入浴の機会が重要です。,"非常に大きい: 性別と亜種によって異なりますが、多くの場合 900 ～ 1,500 g 以上です。",栄養、栄養、社会的ニーズが注意深く満たされた場合、適切な飼育環境への適応力。,捕獲された鳥は、食事、空気の質、または運動が不十分な場合、肥満、脂肪肝疾患、呼吸器疾患に直面する可能性があります。
bird-034,Birds,King Quail,アジア、森林、草原、都市環境に自生し、鳥類の養殖や観賞用の飼育に代表される。,社交的で、知的で、対話的であり、しばしば介護者と強い絆を形成します。日々の充実と適切な社会的接触が必要です。,羽毛の手入れは、主に定期的な羽繕い、入浴や霧吹きによって自分で行うことができます。安全に入浴できる機会を提供します。,小型: 性別と亜種に応じて、通常 15 ～ 40 g。,知性、社会的交流、発声学習、適切に強化された場合の魅力的な自然な行動。,適切な食事、衛生状態、栄養補給がなければ、呼吸器疾患、栄養不足、羽引き、肥満が発生する可能性があります。
bird-035,Birds,Kookaburra,ヨーロッパの温帯生息地に生息し、鳴き鳥、狩猟鳥、またはコンパニオン種として一般に認識されています。,活発で警戒心が強く、活発な性格で好奇心旺盛。飛行スペース、おもちゃ、さまざまな充実の恩恵を受けます。,滑らかでコンパクトなフェザリング。定期的な入浴ときれいな水へのアクセスが羽毛の状態をサポートします。,小型から中型: 性別と亜種に応じて、通常 40 ～ 150 g。,カラフルな羽、活発な行動、観察種や伴侶種としての強い魅力。,ビタミンとミネラルのアンバランス、慢性呼吸器疾患、行動的ストレスは、飼育下での潜在的な懸念事項となります。
bird-036,Birds,Lady Gouldian Finch,太平洋の島々およびオーストラリア。島の森林または沿岸生態系に適応しています。,一般的に社交的で声が大きく、種特有の群れ行動をとります。刺激的な環境と注意深い日常生活が必要です。,羽毛には定期的な手入れと環境衛生が必要です。発達中のピンフェザーを過度に扱わないでください。,中型: 性別と亜種に応じて、通常 150 ～ 400 g。,強い群れの絆、活発な性格、忍耐強く訓練することで日課や簡単な行動を学ぶ能力。,オウム病、肥満、肝疾患、羽毛障害が発生する可能性があります。検疫と鳥獣医師によるケアが重要です。
bird-037,Birds,Lesser Sulphur-crested Cockatoo,オーストラリア、森林、草原、または海岸の生息地に自生し、一般に鳥類の養殖で飼育されています。,明るく観察力があり、音や行動をすぐに覚えます。安全な住居、精神的刺激、種に適した交友関係が必要です。,特殊な羽毛を持つ種には、羽毛の健康を維持するために湿気の多い環境と定期的な水浴びの機会が必要な場合があります。,大型: 性別と亜種に応じて、通常 400 ～ 900 g。,独特の鳴き声、外観、自然な行動により、経験豊富な飼育者にとってはやりがいのある種となっています。,特に飼育環境が悪い場合、呼吸器感染症、栄養疾患、ストレスに関連した羽毛の損傷が発生する可能性があります。
