id,category,breed_name,origin,temperament,coat_care,ideal_weight_guide,key_strengths,potential_health_risks
bird-038,Birds,Meyer’s Parrot,南アメリカ、熱帯林またはサバンナに生息し、鳥類の養殖で人気があります。,個人に応じて、穏やかなものから中程度に活動的なものまでありますが、予測可能なケア、豊かさ、自然な行動の機会から恩恵を受けます。,一般に羽毛のメンテナンスはあまり必要ありませんが、清潔な住居と適切な入浴の機会が重要です。,"非常に大きい: 性別と亜種によって異なりますが、多くの場合 900 ～ 1,500 g 以上です。",栄養、栄養、社会的ニーズが注意深く満たされた場合、適切な飼育環境への適応力。,捕獲された鳥は、食事、空気の質、または運動が不十分な場合、肥満、脂肪肝疾患、呼吸器疾患に直面する可能性があります。
bird-039,Birds,Moluccan Cockatoo,アフリカの森林、サバンナ、または森林の生息地に生息し、独特の鳴き声や社会的行動で知られています。,社交的で、知的で、対話的であり、しばしば介護者と強い絆を形成します。日々の充実と適切な社会的接触が必要です。,羽毛の手入れは、主に定期的な羽繕い、入浴や霧吹きによって自分で行うことができます。安全に入浴できる機会を提供します。,小型: 性別と亜種に応じて、通常 15 ～ 40 g。,知性、社会的交流、発声学習、適切に強化された場合の魅力的な自然な行動。,適切な食事、衛生状態、栄養補給がなければ、呼吸器疾患、栄養不足、羽引き、肥満が発生する可能性があります。
bird-040,Birds,Nicobar Pigeon,アジア、森林、草原、都市環境に自生し、鳥類の養殖や観賞用の飼育に代表される。,活発で警戒心が強く、活発な性格で好奇心旺盛。飛行スペース、おもちゃ、さまざまな充実の恩恵を受けます。,滑らかでコンパクトなフェザリング。定期的な入浴ときれいな水へのアクセスが羽毛の状態をサポートします。,小型から中型: 性別と亜種に応じて、通常 40 ～ 150 g。,カラフルな羽、活発な行動、観察種や伴侶種としての強い魅力。,ビタミンとミネラルのアンバランス、慢性呼吸器疾患、行動的ストレスは、飼育下での潜在的な懸念事項となります。
bird-041,Birds,Northern Cardinal,ヨーロッパの温帯生息地に生息し、鳴き鳥、狩猟鳥、またはコンパニオン種として一般に認識されています。,一般的に社交的で声が大きく、種特有の群れ行動をとります。刺激的な環境と注意深い日常生活が必要です。,羽毛には定期的な手入れと環境衛生が必要です。発達中のピンフェザーを過度に扱わないでください。,中型: 性別と亜種に応じて、通常 150 ～ 400 g。,強い群れの絆、活発な性格、忍耐強く訓練することで日課や簡単な行動を学ぶ能力。,オウム病、肥満、肝疾患、羽毛障害が発生する可能性があります。検疫と鳥獣医師によるケアが重要です。
bird-042,Birds,Peach-faced Lovebird,太平洋の島々およびオーストラリア。島の森林または沿岸生態系に適応しています。,明るく観察力があり、音や行動をすぐに覚えます。安全な住居、精神的刺激、種に適した交友関係が必要です。,特殊な羽毛を持つ種には、羽毛の健康を維持するために湿気の多い環境と定期的な水浴びの機会が必要な場合があります。,大型: 性別と亜種に応じて、通常 400 ～ 900 g。,独特の鳴き声、外観、自然な行動により、経験豊富な飼育者にとってはやりがいのある種となっています。,特に飼育環境が悪い場合、呼吸器感染症、栄養疾患、ストレスに関連した羽毛の損傷が発生する可能性があります。
bird-043,Birds,Pied Imperial Pigeon,オーストラリア、森林、草原、または海岸の生息地に自生し、一般に鳥類の養殖で飼育されています。,個人に応じて、穏やかなものから中程度に活動的なものまでありますが、予測可能なケア、豊かさ、自然な行動の機会から恩恵を受けます。,一般に羽毛のメンテナンスはあまり必要ありませんが、清潔な住居と適切な入浴の機会が重要です。,"非常に大きい: 性別と亜種によって異なりますが、多くの場合 900 ～ 1,500 g 以上です。",栄養、栄養、社会的ニーズが注意深く満たされた場合、適切な飼育環境への適応力。,捕獲された鳥は、食事、空気の質、または運動が不十分な場合、肥満、脂肪肝疾患、呼吸器疾患に直面する可能性があります。
bird-044,Birds,Pionus Parrot,南アメリカ、熱帯林またはサバンナに生息し、鳥類の養殖で人気があります。,社交的で、知的で、対話的であり、しばしば介護者と強い絆を形成します。日々の充実と適切な社会的接触が必要です。,羽毛の手入れは、主に定期的な羽繕い、入浴や霧吹きによって自分で行うことができます。安全に入浴できる機会を提供します。,小型: 性別と亜種に応じて、通常 15 ～ 40 g。,知性、社会的交流、発声学習、適切に強化された場合の魅力的な自然な行動。,適切な食事、衛生状態、栄養補給がなければ、呼吸器疾患、栄養不足、羽引き、肥満が発生する可能性があります。
bird-045,Birds,Red-and-blue Lory,アフリカの森林、サバンナ、または森林の生息地に生息し、独特の鳴き声や社会的行動で知られています。,活発で警戒心が強く、活発な性格で好奇心旺盛。飛行スペース、おもちゃ、さまざまな充実の恩恵を受けます。,滑らかでコンパクトなフェザリング。定期的な入浴ときれいな水へのアクセスが羽毛の状態をサポートします。,小型から中型: 性別と亜種に応じて、通常 40 ～ 150 g。,カラフルな羽、活発な行動、観察種や伴侶種としての強い魅力。,ビタミンとミネラルのアンバランス、慢性呼吸器疾患、行動的ストレスは、飼育下での潜在的な懸念事項となります。
bird-046,Birds,Red-crowned Parakeet,アジア、森林、草原、都市環境に自生し、鳥類の養殖や観賞用の飼育に代表される。,一般的に社交的で声が大きく、種特有の群れ行動をとります。刺激的な環境と注意深い日常生活が必要です。,羽毛には定期的な手入れと環境衛生が必要です。発達中のピンフェザーを過度に扱わないでください。,中型: 性別と亜種に応じて、通常 150 ～ 400 g。,強い群れの絆、活発な性格、忍耐強く訓練することで日課や簡単な行動を学ぶ能力。,オウム病、肥満、肝疾患、羽毛障害が発生する可能性があります。検疫と鳥獣医師によるケアが重要です。
bird-047,Birds,Red-tailed Black Cockatoo,ヨーロッパの温帯生息地に生息し、鳴き鳥、狩猟鳥、またはコンパニオン種として一般に認識されています。,明るく観察力があり、音や行動をすぐに覚えます。安全な住居、精神的刺激、種に適した交友関係が必要です。,特殊な羽毛を持つ種には、羽毛の健康を維持するために湿気の多い環境と定期的な水浴びの機会が必要な場合があります。,大型: 性別と亜種に応じて、通常 400 ～ 900 g。,独特の鳴き声、外観、自然な行動により、経験豊富な飼育者にとってはやりがいのある種となっています。,特に飼育環境が悪い場合、呼吸器感染症、栄養疾患、ストレスに関連した羽毛の損傷が発生する可能性があります。
bird-048,Birds,Rose-ringed Parakeet,太平洋の島々およびオーストラリア。島の森林または沿岸生態系に適応しています。,個人に応じて、穏やかなものから中程度に活動的なものまでありますが、予測可能なケア、豊かさ、自然な行動の機会から恩恵を受けます。,一般に羽毛のメンテナンスはあまり必要ありませんが、清潔な住居と適切な入浴の機会が重要です。,"非常に大きい: 性別と亜種によって異なりますが、多くの場合 900 ～ 1,500 g 以上です。",栄養、栄養、社会的ニーズが注意深く満たされた場合、適切な飼育環境への適応力。,捕獲された鳥は、食事、空気の質、または運動が不十分な場合、肥満、脂肪肝疾患、呼吸器疾患に直面する可能性があります。
bird-049,Birds,Scarlet Macaw,オーストラリア、森林、草原、または海岸の生息地に自生し、一般に鳥類の養殖で飼育されています。,社交的で、知的で、対話的であり、しばしば介護者と強い絆を形成します。日々の充実と適切な社会的接触が必要です。,羽毛の手入れは、主に定期的な羽繕い、入浴や霧吹きによって自分で行うことができます。安全に入浴できる機会を提供します。,小型: 性別と亜種に応じて、通常 15 ～ 40 g。,知性、社会的交流、発声学習、適切に強化された場合の魅力的な自然な行動。,適切な食事、衛生状態、栄養補給がなければ、呼吸器疾患、栄養不足、羽引き、肥満が発生する可能性があります。
bird-050,Birds,Senegal Parrot,南アメリカ、熱帯林またはサバンナに生息し、鳥類の養殖で人気があります。,活発で警戒心が強く、活発な性格で好奇心旺盛。飛行スペース、おもちゃ、さまざまな充実の恩恵を受けます。,滑らかでコンパクトなフェザリング。定期的な入浴ときれいな水へのアクセスが羽毛の状態をサポートします。,小型から中型: 性別と亜種に応じて、通常 40 ～ 150 g。,カラフルな羽、活発な行動、観察種や伴侶種としての強い魅力。,ビタミンとミネラルのアンバランス、慢性呼吸器疾患、行動的ストレスは、飼育下での潜在的な懸念事項となります。
bird-051,Birds,Silver-eared Mesia,アフリカの森林、サバンナ、または森林の生息地に生息し、独特の鳴き声や社会的行動で知られています。,一般的に社交的で声が大きく、種特有の群れ行動をとります。刺激的な環境と注意深い日常生活が必要です。,羽毛には定期的な手入れと環境衛生が必要です。発達中のピンフェザーを過度に扱わないでください。,中型: 性別と亜種に応じて、通常 150 ～ 400 g。,強い群れの絆、活発な性格、忍耐強く訓練することで日課や簡単な行動を学ぶ能力。,オウム病、肥満、肝疾患、羽毛障害が発生する可能性があります。検疫と鳥獣医師によるケアが重要です。
bird-052,Birds,Spotted Dove,アジア、森林、草原、都市環境に自生し、鳥類の養殖や観賞用の飼育に代表される。,明るく観察力があり、音や行動をすぐに覚えます。安全な住居、精神的刺激、種に適した交友関係が必要です。,特殊な羽毛を持つ種には、羽毛の健康を維持するために湿気の多い環境と定期的な水浴びの機会が必要な場合があります。,大型: 性別と亜種に応じて、通常 400 ～ 900 g。,独特の鳴き声、外観、自然な行動により、経験豊富な飼育者にとってはやりがいのある種となっています。,特に飼育環境が悪い場合、呼吸器感染症、栄養疾患、ストレスに関連した羽毛の損傷が発生する可能性があります。
bird-053,Birds,Sulphur-crested Cockatoo,ヨーロッパの温帯生息地に生息し、鳴き鳥、狩猟鳥、またはコンパニオン種として一般に認識されています。,個人に応じて、穏やかなものから中程度に活動的なものまでありますが、予測可能なケア、豊かさ、自然な行動の機会から恩恵を受けます。,一般に羽毛のメンテナンスはあまり必要ありませんが、清潔な住居と適切な入浴の機会が重要です。,"非常に大きい: 性別と亜種によって異なりますが、多くの場合 900 ～ 1,500 g 以上です。",栄養、栄養、社会的ニーズが注意深く満たされた場合、適切な飼育環境への適応力。,捕獲された鳥は、食事、空気の質、または運動が不十分な場合、肥満、脂肪肝疾患、呼吸器疾患に直面する可能性があります。
bird-054,Birds,Tawny Frogmouth,太平洋の島々およびオーストラリア。島の森林または沿岸生態系に適応しています。,社交的で、知的で、対話的であり、しばしば介護者と強い絆を形成します。日々の充実と適切な社会的接触が必要です。,羽毛の手入れは、主に定期的な羽繕い、入浴や霧吹きによって自分で行うことができます。安全に入浴できる機会を提供します。,小型: 性別と亜種に応じて、通常 15 ～ 40 g。,知性、社会的交流、発声学習、適切に強化された場合の魅力的な自然な行動。,適切な食事、衛生状態、栄養補給がなければ、呼吸器疾患、栄養不足、羽引き、肥満が発生する可能性があります。
bird-055,Birds,Turquoise-fronted Amazon,オーストラリア、森林、草原、または海岸の生息地に自生し、一般に鳥類の養殖で飼育されています。,活発で警戒心が強く、活発な性格で好奇心旺盛。飛行スペース、おもちゃ、さまざまな充実の恩恵を受けます。,滑らかでコンパクトなフェザリング。定期的な入浴ときれいな水へのアクセスが羽毛の状態をサポートします。,小型から中型: 性別と亜種に応じて、通常 40 ～ 150 g。,カラフルな羽、活発な行動、観察種や伴侶種としての強い魅力。,ビタミンとミネラルのアンバランス、慢性呼吸器疾患、行動的ストレスは、飼育下での潜在的な懸念事項となります。
bird-056,Birds,Victoria Crowned Pigeon,南アメリカ、熱帯林またはサバンナに生息し、鳥類の養殖で人気があります。,一般的に社交的で声が大きく、種特有の群れ行動をとります。刺激的な環境と注意深い日常生活が必要です。,羽毛には定期的な手入れと環境衛生が必要です。発達中のピンフェザーを過度に扱わないでください。,中型: 性別と亜種に応じて、通常 150 ～ 400 g。,強い群れの絆、活発な性格、忍耐強く訓練することで日課や簡単な行動を学ぶ能力。,オウム病、肥満、肝疾患、羽毛障害が発生する可能性があります。検疫と鳥獣医師によるケアが重要です。
bird-057,Birds,Wompoo Fruit Dove,アフリカの森林、サバンナ、または森林の生息地に生息し、独特の鳴き声や社会的行動で知られています。,明るく観察力があり、音や行動をすぐに覚えます。安全な住居、精神的刺激、種に適した交友関係が必要です。,特殊な羽毛を持つ種には、羽毛の健康を維持するために湿気の多い環境と定期的な水浴びの機会が必要な場合があります。,大型: 性別と亜種に応じて、通常 400 ～ 900 g。,独特の鳴き声、外観、自然な行動により、経験豊富な飼育者にとってはやりがいのある種となっています。,特に飼育環境が悪い場合、呼吸器感染症、栄養疾患、ストレスに関連した羽毛の損傷が発生する可能性があります。
bird-058,Birds,Yellow-crowned Amazon,アジア、森林、草原、都市環境に自生し、鳥類の養殖や観賞用の飼育に代表される。,個人に応じて、穏やかなものから中程度に活動的なものまでありますが、予測可能なケア、豊かさ、自然な行動の機会から恩恵を受けます。,一般に羽毛のメンテナンスはあまり必要ありませんが、清潔な住居と適切な入浴の機会が重要です。,"非常に大きい: 性別と亜種によって異なりますが、多くの場合 900 ～ 1,500 g 以上です。",栄養、栄養、社会的ニーズが注意深く満たされた場合、適切な飼育環境への適応力。,捕獲された鳥は、食事、空気の質、または運動が不十分な場合、肥満、脂肪肝疾患、呼吸器疾患に直面する可能性があります。
bird-059,Birds,Yellow-naped Amazon,ヨーロッパの温帯生息地に生息し、鳴き鳥、狩猟鳥、またはコンパニオン種として一般に認識されています。,社交的で、知的で、対話的であり、しばしば介護者と強い絆を形成します。日々の充実と適切な社会的接触が必要です。,羽毛の手入れは、主に定期的な羽繕い、入浴や霧吹きによって自分で行うことができます。安全に入浴できる機会を提供します。,小型: 性別と亜種に応じて、通常 15 ～ 40 g。,知性、社会的交流、発声学習、適切に強化された場合の魅力的な自然な行動。,適切な食事、衛生状態、栄養補給がなければ、呼吸器疾患、栄養不足、羽引き、肥満が発生する可能性があります。
bird-060,Birds,White-bellied Caique,太平洋の島々およびオーストラリア。島の森林または沿岸生態系に適応しています。,活発で警戒心が強く、活発な性格で好奇心旺盛。飛行スペース、おもちゃ、さまざまな充実の恩恵を受けます。,滑らかでコンパクトなフェザリング。定期的な入浴ときれいな水へのアクセスが羽毛の状態をサポートします。,小型から中型: 性別と亜種に応じて、通常 40 ～ 150 g。,カラフルな羽、活発な行動、観察種や伴侶種としての強い魅力。,ビタミンとミネラルのアンバランス、慢性呼吸器疾患、行動的ストレスは、飼育下での潜在的な懸念事項となります。
bird-061,Birds,White Cockatoo,オーストラリア、森林、草原、または海岸の生息地に自生し、一般に鳥類の養殖で飼育されています。,一般的に社交的で声が大きく、種特有の群れ行動をとります。刺激的な環境と注意深い日常生活が必要です。,羽毛には定期的な手入れと環境衛生が必要です。発達中のピンフェザーを過度に扱わないでください。,中型: 性別と亜種に応じて、通常 150 ～ 400 g。,強い群れの絆、活発な性格、忍耐強く訓練することで日課や簡単な行動を学ぶ能力。,オウム病、肥満、肝疾患、羽毛障害が発生する可能性があります。検疫と鳥獣医師によるケアが重要です。
bird-062,Birds,White-rumped Munia,南アメリカ、熱帯林またはサバンナに生息し、鳥類の養殖で人気があります。,明るく観察力があり、音や行動をすぐに覚えます。安全な住居、精神的刺激、種に適した交友関係が必要です。,特殊な羽毛を持つ種には、羽毛の健康を維持するために湿気の多い環境と定期的な水浴びの機会が必要な場合があります。,大型: 性別と亜種に応じて、通常 400 ～ 900 g。,独特の鳴き声、外観、自然な行動により、経験豊富な飼育者にとってはやりがいのある種となっています。,特に飼育環境が悪い場合、呼吸器感染症、栄養疾患、ストレスに関連した羽毛の損傷が発生する可能性があります。
bird-063,Birds,Wood Duck,アフリカの森林、サバンナ、または森林の生息地に生息し、独特の鳴き声や社会的行動で知られています。,個人に応じて、穏やかなものから中程度に活動的なものまでありますが、予測可能なケア、豊かさ、自然な行動の機会から恩恵を受けます。,一般に羽毛のメンテナンスはあまり必要ありませんが、清潔な住居と適切な入浴の機会が重要です。,"非常に大きい: 性別と亜種によって異なりますが、多くの場合 900 ～ 1,500 g 以上です。",栄養、栄養、社会的ニーズが注意深く満たされた場合、適切な飼育環境への適応力。,捕獲された鳥は、食事、空気の質、または運動が不十分な場合、肥満、脂肪肝疾患、呼吸器疾患に直面する可能性があります。
bird-064,Birds,Common Myna,アジア、森林、草原、都市環境に自生し、鳥類の養殖や観賞用の飼育に代表される。,社交的で、知的で、対話的であり、しばしば介護者と強い絆を形成します。日々の充実と適切な社会的接触が必要です。,羽毛の手入れは、主に定期的な羽繕い、入浴や霧吹きによって自分で行うことができます。安全に入浴できる機会を提供します。,小型: 性別と亜種に応じて、通常 15 ～ 40 g。,知性、社会的交流、発声学習、適切に強化された場合の魅力的な自然な行動。,適切な食事、衛生状態、栄養補給がなければ、呼吸器疾患、栄養不足、羽引き、肥満が発生する可能性があります。
bird-065,Birds,European Starling,ヨーロッパの温帯生息地に生息し、鳴き鳥、狩猟鳥、またはコンパニオン種として一般に認識されています。,活発で警戒心が強く、活発な性格で好奇心旺盛。飛行スペース、おもちゃ、さまざまな充実の恩恵を受けます。,滑らかでコンパクトなフェザリング。定期的な入浴ときれいな水へのアクセスが羽毛の状態をサポートします。,小型から中型: 性別と亜種に応じて、通常 40 ～ 150 g。,カラフルな羽、活発な行動、観察種や伴侶種としての強い魅力。,ビタミンとミネラルのアンバランス、慢性呼吸器疾患、行動的ストレスは、飼育下での潜在的な懸念事項となります。
bird-066,Birds,Hill Myna,太平洋の島々およびオーストラリア。島の森林または沿岸生態系に適応しています。,一般的に社交的で声が大きく、種特有の群れ行動をとります。刺激的な環境と注意深い日常生活が必要です。,羽毛には定期的な手入れと環境衛生が必要です。発達中のピンフェザーを過度に扱わないでください。,中型: 性別と亜種に応じて、通常 150 ～ 400 g。,強い群れの絆、活発な性格、忍耐強く訓練することで日課や簡単な行動を学ぶ能力。,オウム病、肥満、肝疾患、羽毛障害が発生する可能性があります。検疫と鳥獣医師によるケアが重要です。
bird-067,Birds,Java Sparrow,オーストラリア、森林、草原、または海岸の生息地に自生し、一般に鳥類の養殖で飼育されています。,明るく観察力があり、音や行動をすぐに覚えます。安全な住居、精神的刺激、種に適した交友関係が必要です。,特殊な羽毛を持つ種には、羽毛の健康を維持するために湿気の多い環境と定期的な水浴びの機会が必要な場合があります。,大型: 性別と亜種に応じて、通常 400 ～ 900 g。,独特の鳴き声、外観、自然な行動により、経験豊富な飼育者にとってはやりがいのある種となっています。,特に飼育環境が悪い場合、呼吸器感染症、栄養疾患、ストレスに関連した羽毛の損傷が発生する可能性があります。
bird-068,Birds,Peacock,南アメリカ、熱帯林またはサバンナに生息し、鳥類の養殖で人気があります。,個人に応じて、穏やかなものから中程度に活動的なものまでありますが、予測可能なケア、豊かさ、自然な行動の機会から恩恵を受けます。,一般に羽毛のメンテナンスはあまり必要ありませんが、清潔な住居と適切な入浴の機会が重要です。,"非常に大きい: 性別と亜種によって異なりますが、多くの場合 900 ～ 1,500 g 以上です。",栄養、栄養、社会的ニーズが注意深く満たされた場合、適切な飼育環境への適応力。,捕獲された鳥は、食事、空気の質、または運動が不十分な場合、肥満、脂肪肝疾患、呼吸器疾患に直面する可能性があります。
rabbit-015,Rabbits,Alaska Rabbit,英国。肉、毛皮、展示、または交配のための選抜育種によって発展しました。,優しく、好奇心が強く、社交的で、患者の扱いには愛情深くなることがよくあります。交友関係や毎日の運動から得られる恩恵。,短くて密な被毛。飲み込まれた毛を減らすために毎週ブラッシングをし、季節の抜け毛期間にはグルーミングを増やしてください。,小型: 種類によって異なりますが、約 0.8 ～ 1.5 kg (1.8 ～ 3.3 ポンド) です。,フレンドリーな交友関係、静かな家庭的存在、そして適切な運動スペースのある屋内生活への強い適性。,歯の異常成長、胃腸のうっ滞、肥満、呼吸器疾患は重要な健康上の懸念事項です。高繊維食は不可欠です。
rabbit-016,Rabbits,American Fuzzy Lop,フランスと西ヨーロッパで、さまざまな生産とショーの特性のために地域の家畜ウサギから開発されました。,警戒心が強く好奇心旺盛で、遊び心のある性格。安全な運動スペース、充実感、そして段階的な社会化が必要です。,ミディアムコート。週に数回、特に後肢の周りと換毛期にブラッシングしてください。,小型から中型: 種類によって異なりますが、約 1.2 ～ 2.5 kg (2.6 ～ 5.5 ポンド) です。,特徴的な毛並みや模様、穏やかな行動、そして患者の介護者との絆を築く可能性が高い。,不正咬合、胃腸停滞、飛節の痛み、肥満が発生する可能性があります。定期的に歯と体重をモニタリングすることをお勧めします。
rabbit-017,Rabbits,American Sable,米国、展示、毛皮、肉、または交配のための選抜育種によって発展しました。,性格は個人差がありますが、基本的に穏やかでフレンドリーです。一貫した対応と予測可能な環境により、信頼が促進されます。,ウールまたはアンゴラタイプのロングコート。マットや繊維の摂取を防ぐために、頻繁に、場合によっては毎日のグルーミングが必要です。,中型: 品種によって異なりますが、約 2 ～ 4 kg (4.4 ～ 8.8 ポンド)。,さまざまなサイズと被毛のタイプがあり、多くの人がトイレトレーニングやインタラクティブな充実を楽しんでいます。,不妊手術を受けていない女性の子宮疾患、歯の問題、胃腸疾患が潜在的な懸念事項となります。
rabbit-018,Rabbits,Argente Brun,ベルギーと中央ヨーロッパ。ヨーロッパのウサギ飼育の伝統から発展し、後にショー品種として標準化されました。,活発で好奇心旺盛で、トンネルや掘削の機会、豊かな食料を楽しむことがよくあります。,レッキスタイプのプラッシュコート。通常は、過度に激しいグルーミングを避け、穏やかな定期的なブラッシングで十分です。,大型: 種類によって異なりますが、約 4 ～ 6.5 kg (8.8 ～ 14.3 ポンド) です。,静かな自然、社会的可能性、そして採餌、穴掘り、ビンク遊びなどの魅力的な行動。,ハエストライク、歯科疾患、胃腸うっ滞、脊椎損傷が発生する可能性があります。注意深い衛生状態と安全な取り扱いが重要です。
rabbit-019,Rabbits,Belgian Hare,ドイツと近隣のヨーロッパで、被毛、大きさ、模様を重視した体系的な育種プログラムを通じて発展しました。,社交性が高く、優しい性格で人間志向であり、穏やかな扱いと十分な移動スペースを必要とします。,上質または絹のような被毛。定期的なブラッシングは、毛のもつれを防ぎ、被毛を清潔に保つのに役立ちます。,巨人: 種類や個体にもよりますが、多くの場合 6 kg (13 ポンド) 以上です。,適切に管理された屋内住居への適応性と、食事と歯科ケアが適切な場合の強力な交友の可能性。,呼吸器疾患、歯の問題、肥満、生殖障害が発生する可能性があります。ウサギに精通した獣医師による日常的なケアは貴重です。
rabbit-020,Rabbits,Blanc de Hotot,オランダと北欧は、地元のウサギの飼育と展示の伝統を通じて発展しました。,優しく、好奇心が強く、社交的で、患者の扱いには愛情深くなることがよくあります。交友関係や毎日の運動から得られる恩恵。,短くて密な被毛。飲み込まれた毛を減らすために毎週ブラッシングをし、季節の抜け毛期間にはグルーミングを増やしてください。,小型: 種類によって異なりますが、約 0.8 ～ 1.5 kg (1.8 ～ 3.3 ポンド) です。,フレンドリーな交友関係、静かな家庭的存在、そして適切な運動スペースのある屋内生活への強い適性。,歯の異常成長、胃腸のうっ滞、肥満、呼吸器疾患は重要な健康上の懸念事項です。高繊維食は不可欠です。
rabbit-021,Rabbits,Blue of Sint-Nicolas,英国。肉、毛皮、展示、または交配のための選抜育種によって発展しました。,警戒心が強く好奇心旺盛で、遊び心のある性格。安全な運動スペース、充実感、そして段階的な社会化が必要です。,ミディアムコート。週に数回、特に後肢の周りと換毛期にブラッシングしてください。,小型から中型: 種類によって異なりますが、約 1.2 ～ 2.5 kg (2.6 ～ 5.5 ポンド) です。,特徴的な毛並みや模様、穏やかな行動、そして患者の介護者との絆を築く可能性が高い。,不正咬合、胃腸停滞、飛節の痛み、肥満が発生する可能性があります。定期的に歯と体重をモニタリングすることをお勧めします。
rabbit-022,Rabbits,Californian Giant,フランスと西ヨーロッパで、さまざまな生産とショーの特性のために地域の家畜ウサギから開発されました。,性格は個人差がありますが、基本的に穏やかでフレンドリーです。一貫した対応と予測可能な環境により、信頼が促進されます。,ウールまたはアンゴラタイプのロングコート。マットや繊維の摂取を防ぐために、頻繁に、場合によっては毎日のグルーミングが必要です。,中型: 品種によって異なりますが、約 2 ～ 4 kg (4.4 ～ 8.8 ポンド)。,さまざまなサイズと被毛のタイプがあり、多くの人がトイレトレーニングやインタラクティブな充実を楽しんでいます。,不妊手術を受けていない女性の子宮疾患、歯の問題、胃腸疾患が潜在的な懸念事項となります。
rabbit-023,Rabbits,Champagne d’Argent,米国、展示、毛皮、肉、または交配のための選抜育種によって発展しました。,活発で好奇心旺盛で、トンネルや掘削の機会、豊かな食料を楽しむことがよくあります。,レッキスタイプのプラッシュコート。通常は、過度に激しいグルーミングを避け、穏やかな定期的なブラッシングで十分です。,大型: 種類によって異なりますが、約 4 ～ 6.5 kg (8.8 ～ 14.3 ポンド) です。,静かな自然、社会的可能性、そして採餌、穴掘り、ビンク遊びなどの魅力的な行動。,ハエストライク、歯科疾患、胃腸うっ滞、脊椎損傷が発生する可能性があります。注意深い衛生状態と安全な取り扱いが重要です。
rabbit-024,Rabbits,Checkered Giant,ベルギーと中央ヨーロッパ。ヨーロッパのウサギ飼育の伝統から発展し、後にショー品種として標準化されました。,社交性が高く、優しい性格で人間志向であり、穏やかな扱いと十分な移動スペースを必要とします。,上質または絹のような被毛。定期的なブラッシングは、毛のもつれを防ぎ、被毛を清潔に保つのに役立ちます。,巨人: 種類や個体にもよりますが、多くの場合 6 kg (13 ポンド) 以上です。,適切に管理された屋内住居への適応性と、食事と歯科ケアが適切な場合の強力な交友の可能性。,呼吸器疾患、歯の問題、肥満、生殖障害が発生する可能性があります。ウサギに精通した獣医師による日常的なケアは貴重です。
